date,comment,sentiment
17/08/2016,gamalynduly habaritech abilmdone itexperttz vifurushi gani,Neutral
18/08/2016,nnauye nape safi mh nape kazi nzuri kifurushi gb telecom3 ulikuwa unapata 20k gb pesa ile ile hakukuwa taarifa mabadiliko mitandao inafanya rais samia suluhu aonekane hafanyi kazi sio sawa kabisa yani mamayukokazini,Positive
18/08/2016,haiwezi shinda mumeshindwa ondoa tozo yenu fanyeni uchunguzi toka mumetangaza miamala mpesa telecom1 pesa halo pesa nk imekwama watanzania wangapi wamejiajiri kupitia hizo leo vilio allah anawaona tovuti mftlkdc48z,Negative
18/08/2016,telecom1 mtandao wenu kihuni kwakuwa kipaombele chenu serikali sio kutunza faragha mteja endeleeni kufanya biashara serikali laini zenu nilizokuwazo wapeni nitabaki sehemu ninayothaminiwa,Negative
19/08/2016,bunsen 100k maana mpesa uweke songesha,Negative
19/08/2016,earadiofm vifurushi,Negative
19/08/2016,amina hafidh songesha my,Neutral
20/08/2016,jaqcqueline04 telecom1 iko poa sawa una 4g japo vifurushi vyao mkas,Negative
20/08/2016,jackieasenga imanimborrow92 umekosei ikaja kwangu nimejibu telecom1pesa angalia salio,Neutral
20/08/2016,nnauye nape kwahiyo mawaziri mlipata taarifa kupanda bei vifurushi,Negative
21/08/2016,maisha yanaenda kasi eti telecom1 ndio ulikua mtandao bei rahisi pendwa wanafunzi enzi zile kata wewe,Negative
21/08/2016,sijutii kuacha kutumia mtandao telecom1 tovuti 2jmbrxhbqg,Negative
21/08/2016,telecom3 sawa mtandao wenu kipengere hasa kukiwa bando mwendo e badala h,Neutral
22/08/2016,drmabula ngo_1 tanpol telecom1 niliwah kupigiwa cm kadhaa matapeli nkasema niwataarifu telecom1 km wanaweza kushughulika hz namba manake itakuwa wanawatapeli wengi wasiojua nkaambiwa nkaripot polisi nkaona isiwe tabu hlf kwann km matapeli weng wanatumia mtandao wenu telecom1,Neutral
22/08/2016,hujui kitu kaa kimya bas wew unaijua mpeta vizur unadandia vitu kule maporini hakuna mtandao labda telecom5 wew unaweza kufa wasijue hamjui vitu muwe mnakua kimya muende eneo tukio siyo porojo tovuti lx30gtsoue,Neutral
22/08/2016,telecom1 nimepata huduma nataka kulipa kupitia lipa namba imegoma menu inaenda haifiki mwisho inakata mmiliki kaniambia leo mtandao telecom1pesa unasumbua siku nzima nipo musoma,Neutral
23/08/2016,imefika mahala watanzania tumefanywa watoto haya makampuni maan telecom1 wanakutumia sms wamekupa mb bure kutumia booomplay kma wamekutumia sms bosheni telecom1tanzani hawatoa bando kusikiliza mziki bure boomplay mnatudanganya wateja wenu acheni mbambamb,Negative
23/08/2016,telecom2 mbona mb zenu nipige tafu zinawahi kukata,Negative
23/08/2016,omg usikute alikua anatumia mtandao telecom1 tovuti pvwran8hc2,Neutral
24/08/2016,telecom1 mna 4g makaratasi ground hamna kitu mnaspeed kobe hilo internet yenu mbovuu sjawah ona,Negative
24/08/2016,mugisha39967961 telecom1tanzani nyuki malkia nyeti zee rostamaziz ngo_1 mcb michezo mtandao hovyo plus upigaji nape tumekufaa,Neutral
24/08/2016,halo ngo_1 tanpol kampuni telecom1 inatuibia pesa akaunti zetu telecom1 pesa siku leo tangu waifunge akaunti nakosa huduma hawatak kuifungua ina pesa nayumbishwa customer service telecom1 tangu juzi,Negative
25/08/2016,wakandarepublic tunashukuru kuonesha nia kuhitaji kufanya kazi nasi unaweza unafungua link yetu tovuti copb4swqmf kuangalia nafasi kazi mtandao telecom1 zinazotangazwa,Neutral
25/08/2016,twevedevota telecom1 kabisa bank zinahusika labda kuwe dharura yakuokoa uhai nitatumia hizo telecom1pesa,Neutral
25/08/2016,idrissultan telecom4 telecom3 telecom5 telecom1 njooni mtu fafanulie haswaa ww telecom1 unatupa taabu kifurushi mwezi mnatoa dk longa nae telecom1 to telecom1 dk all net wazee watawezana longa nae wacheni wizi mnatuchoshaaa maisha yenyewe kuungaunga bado mtunyonye,Neutral
26/08/2016,siku telecom2 mkitoa huduma songesha mtakuta laini yenu chooni,Negative
26/08/2016,telecom2 mnabadirisha vifurushi kimya kimya,Negative
26/08/2016,mbarawam ngo_1 telecom3 telecom2 telecom1 ttcl sangambi center mitandao angalau but ukienda network inaenda ikipungua sangambi is around 30km from chunya dc please help,Negative
27/08/2016,husseinhamadii habari tunaomba kukufahamisha vifurushi kwako hubadilika kulingana tabia matumizi mteja kwasababu matumizi mteja hayabaki pale pale vifurushi hubadilika kuendana matumizi jl,Neutral
27/08/2016,telecom2 huduma nipige tafu naombeni muizuie laini deni limekua mno,Negative
27/08/2016,nawapongeza dar mpya kuweka wazi udanganyifu unao fanywa vifurushi onyo waziri nape dhidi dar mpya limepata majibu ushahidi ktk andiko lake ukiiba sh siku milioni unapata bilioni siku nafikiri serikali inajua kinacho endelea,Negative
28/08/2016,thadey12 abdulazackabdul cyancuty madeeseneda nyabitwanohamis hanskapella hildanewton21 jidejaydee marry danken marekamalili fumbok mbona hamsemi wasanii kufanya matangazo telecom1 kunawapotezea mashabiki mtandao telecom4 mtanzania ana haki kushiriki siasa mapenzi sanaa haiitoi haki msanii siasa,Neutral
28/08/2016,rollymsouth pesa kununulia vifurushi data msoto kuipata sawa hizo nchi nyinyine,Neutral
28/08/2016,wale mnaotumia mtandao telecom1 kuna tatizo lakiufundi lakutoweza kuingia menu kijiunga tovuti kznbtnkayy,Neutral
29/08/2016,gastonkisheo035 gastonkisheo035 nzuri chati yetu tungependa kufahamu endapo unaitaji huduma swala lolote linalohusu mtandao wetu telecom1 tukuhudumie,Neutral
29/08/2016,telecom1 telecom3tanzania telecom1 kwahiyo mtando onamana naweza kuweka vocha telecom1 lain telecom3i vocha telecom1 lain telecom3 mmeunganaje,Positive
29/08/2016,mali ttcl tovuti ekt1yl8wvb,Positive
30/08/2016,iamkaga app telecom1pesa,Neutral
30/08/2016,itexperttz nilikua nadaiwa telecom4 10k sikukumbuka kumwambia mtu atume pesa telecom1 nlikuja kushtuka sms songesha imefika fasta kabla sms m pesa,Neutral
30/08/2016,telecom2 vifurushi siku mnapandisha bei uchumi watanzania umekua ama,Neutral
31/08/2016,telecom1 kiamaaisha raphy1398 yaan telecom1 mlikua mnanipa gb dk elf mbili mnanipa mb mbona kimykimya mnapandisha vifurushi,Neutral
31/08/2016,telecom3 telecom2 telecom1 telecom5tz mliukubali ushauri wangu lockdown bundles mbona kimya onesheni kuwajali wateja wenu kipindi hiki kigumu ambacho mawasiliano intaneti muhimu kuliko redio tv,Positive
31/08/2016,giza huweza kukuzuia usione mbele linaweza kufanya ushindwe kusogea ndipo unahitaji lights saiziyako washa mwanga kizani uendelee safari telecom1fiesta2019 muendelezo mwanga umulikao mbali kuongoza safari burudani kuelekea zile levelsbaby tovuti szwebkd8tl,Neutral
01/09/2016,marsilas29 nikuwa natumia telecom4 mtaa ninaokaa ikawa inasumbua nikahamia telecom5 safi kifurushi mpaka tsh siku kipo,Positive
01/09/2016,salumjustin salum justin utafanya malipo shilingi kutumia telecom1 pesa kuweza kununua simu mpya kitochi 4g smart utatumia menyu yetu alafu utachagua namba imeandikwa duka simu,Positive
01/09/2016,telecom1 telecom3tanzania laini telecom3 inatakuwa telecom1,Neutral
02/09/2016,nkumbijoram nilipojaribu kutoa hela kutumia simu tamba mtandao ulisumbua ikanilazimu niende kutoa kiotomotela jila pale,Negative
02/09/2016,telecom1 lifeofmshaba kiukweli kabisa nimekuwa mteja wenu miaka hili suala kifurushi dakika mchana zakuanzia saa nne usiku lina nikwaza kwani saa nne naongea nani kifupi badilikeni niko njiani kuhama mtandao wenu,Negative
02/09/2016,wangejua huwatukana unakuta mtu umewamba huna mia unaona telecom1pesa maini yanachanua furaha kumbe tunza neno siri as if me sijui kutunza yani tovuti h7ayno1co6,Negative
03/09/2016,telecom1 internet ipo mtandao kawaida mda mwngne unakata kbsa,Negative
03/09/2016,mickywill47 zima intaneti simu yako pindi unapoongeza salio simu yako kuzuia salio lako kutumika intaneti zima intaneti ikiwa hautumii mtandao kudhibiti aplikesheni kuendelea kufanya kazi zm,Neutral
03/09/2016,telecom3tanzania muamala pili mnasema inakwama hewani halafu hamrudishi nna muamala tangu tarehe had leo haujarud leo mnakuja stori zile zile umekwama hewani utarudishwa masaa mnaona mtu ana hela eeh shenzi,Negative
04/09/2016,tkione telecom2 ttclcorporation mpwa vp kuhusu ile nipige tafu watatusamehe,Neutral
04/09/2016,telecom3 kuweni uungwana kidogo mnakwaza mnaboa nimefanya muamala tangu jumamosi mkasema pesa haijafika mtairudisha jana napiga simu customer service wenu ananijibu itarudi y masaa ambayo sawa siku kazi mnaboa,Negative
04/09/2016,wadada kisasa mnahuruma vifurushi telecom5,Positive
05/09/2016,joe slimshady telecom1 tulizoeaga ukiona text telecom1pesa unajua kamuamala kamesoma siku izi ujinga mwingi,Neutral
05/09/2016,mikechuma1 modestaz7 telecom4 unaweka pesa telecom3money telecom1pesa alafu unaituma pesa alaf unamaliza kitu,Positive
05/09/2016,jamiiforums kweli hayo majaribu maana tunaweza kukushambulia maneno mpaka uandike barua ndugai maana haiwezekani vifurushi viwe hitilafu tushindwe kupaziwa kisa wewe,Negative
06/09/2016,hakuna mmiliki intaneti kuzima kunyima uhuru kutumia intaneti mojawapo ukiukwaji haki kibinadamu fahamuzaidi tovuti zt1jktkbt6,Negative
06/09/2016,saizi ramadhani kayoko anaulizwa telecom4 telecom1pesa unakaa palepale tulete nyumbani kutuma tozo ipo,Negative
06/09/2016,telecom2 telecom4 mnazengua vifurushi internet,Negative
07/09/2016,telecom2 mnatuumiza vifurushi vyenu ndio mmeshusha ndio kabisa yan mmekuwa mkituumiza wateja wenu alafu mnasema mnaimarisha huduma zenu,Negative
07/09/2016,marekamalili msiwalaum hwa telecom5 mlikuwa hamjutu lengo lao hakuna mtandao kijinga dunian telecom5 bora ukishindwa tumia ttcl mia,Negative
07/09/2016,unaanzaje kutumia mtandao telecom1 ilihali mwanaume,Negative
08/09/2016,telecom2 isayamligo anawasumbua huyu namjua sema nawatakia usiku mwema naomba nisameheni deni nipige tafu nikiwaza kuweka 5k nilipe den niweke vocha ingine naishiwa nguvu yajayo yanafurahisha natanguliza samahani,Neutral
08/09/2016,telecom5 nayo yanataka majiz vifurushi viko vizuri mengine telecom4 wanazingua mda mwingine hla inatumwa yanakaa nayo wiki nzima mala cjui system not available kiwango sio sahihi hela ipo ukipiga simu haipokelewi nazan yameweka wimbo kucheza,Negative
08/09/2016,kiganyi telecom2 nimewakopa songesha nipige tafu afu laini nikaitupa,Neutral
09/09/2016,telecom1 mdozi255 kwnn wateja wapya why sote tulipata tabu kutuma telecom1pesa ubaguzi ma sitaki majibuaana naweza lia,Negative
09/09/2016,njiwaflow nilijua simu imekuwa nzito toka juzi kasi mtandao telecom4 ipo mno,Negative
09/09/2016,telecom1 ucrah telecom1 mtandao kipuuz kweli aaarghhhhh mnaboa nyau,Negative
10/09/2016,mauasama mtu niliyekuwa namtegemea anadaiwa songesha,Negative
10/09/2016,mkandamizaji mpaka nimejifunza mambo mawili muhimu watumiaji telecom3 internet tupo wachache vijana wengi bora wakose chakula sio internet bando limekuwa jambo lazima vijana,Neutral
10/09/2016,dhambi mtandao inaweza kuitafuna chadema tovuti nxseqjwdxq tovuti mgscfdx1lc,Neutral
11/09/2016,telecom3 simu kukatika tatizo bando,Neutral
11/09/2016,hemedkhalfan9 telecom1 wazirik sheikh hemedkhalfan9 naomba utubainishie ukiritimba uko wapi telecom3 ukombozi ndio unapatikana vipi naomba utujaalie maudhui kuyapambanua walau kidogo kurahisisha uelewa telecom3tz telecom3 telecom2 telecom5tz ngo_1 fcstz jumamasigo,Negative
11/09/2016,mnashida gani telecom1pesa wazee telecom1,Neutral
12/09/2016,mbona telecom3 hawajarudisha vifurushi zamani ama ishatoka hio telecom3 tovuti e94b9bye87,Neutral
12/09/2016,telecom3 nimenunua kifurushi uni offer tsh dk mb nimepiga sim dk ukaja ujumbe umetumia umetumia dk telecom3 telecom3 nilipoangalia salio kushangaza nimebaki mb sikuwasha data nilikuwa nadaiwa data,Negative
12/09/2016,msouthjoe angalia telecom1pesa yako,Neutral
13/09/2016,mankinduwezo pole usumbufu ulioupata tulikua tuna tatizo kiufundi huduma intaneti tumerejesha kifurushi chako tulifanikiwa kuongeza mb kulingana kifurushi ulichokua umenunua naomba kufahamu una changamoto huduma intaneti sm,Neutral
13/09/2016,iamartin telecom1 niliunga bando mwez nasubir likatike niachanenao,Negative
13/09/2016,mzee anatumia mtandao telecom1 nani nistumie telecom1 tovuti o5z3g2dh3k,Neutral
14/09/2016,nnauye nape ukiona post huwaga unajisikieje leo unatutolee kauli zahvo tunateketea kutubadirishia vifurushi ebu tumien dhamana zenu kiukamilifu tovuti ocewhhqvpd,Negative
14/09/2016,ttcl habari nimenunua lain yenu najaribu kutuma sms hazitoki naomba msaada message centre namba,Negative
14/09/2016,takwimu ngo_1 zaonesha thamani miamala simu mkononi robo pili mwaka juni ilifikia trilioni miamala m pesa trilioni ikifuatiwa telecom1pesa telecom3 money telecom4 285bn ezypesa 92bn ttcl 11bn tovuti fa3onxlsj7,Neutral
15/09/2016,masemelefj data kuisha haraka huchangiwa kasi mtandao uwezo simu janja vyote vikiwa 4g kuongoza ka ubora picha video ambazo huongeza ukubwa programu rununu mobile apps nyingi zinazo jihuisha kkwa mtumiaji kujua,Neutral
15/09/2016,balyx betpawa wameamua kutupelekea moto kabisa telecom5 telecom4 wanatoza free transaction tough napenda wana options kibao market,Neutral
15/09/2016,waungwana mnaofanya biashara mmetoa namba wateja kuwafikia jitahidini kupunguza maongezi kupitia hizo namba kazi wekeni call waiting muone numbers zinazowatafuta timely saa nzima number busy,Positive
16/09/2016,telecom1 mwez mwisho kuitumia mtandao ajab sn wazembe sku leo naulz salio spat majb customer care napg lkn wanaahd uong hkn mabdrk kwendraaaaaa nmechukia mpk nacheka,Negative
16/09/2016,nikiambiwa tuswap nitapeana laini equitel kakamegawifeswap,Neutral
16/09/2016,telecom1 siku izi internet yenu imekua mbovu mbovu utafikir bando tunaunga bure 4g sijui mnamanisha telecom1,Negative
17/09/2016,telecom1 sms hazina majibu kutatua tatizo langu sababu natumia line mtandao mwingine shida nisumbuke mtandao wenu,Negative
17/09/2016,telecom2 telecom4acceltz hivo vifurushi vyenu bei hamtujali tabaka kwanza waulize swali telecom4 kwanin vifurushi vyenu vina limit yaan kutupangia matumizi mf masaa wiki mwenzi hela yetu tumenunua hiari yetu,Negative
17/09/2016,hee dswitchilli tuanze habarizamichezo mtandao telecom1 umeshinda mchezo kombolela kujificha baharini takriban masaa 7,Negative
18/09/2016,juzi nimetumia gb dakika jana nikazila kutumia vifurushi telecom4 leo nimesema nijaribu ndio kwanza leo nimetumia dakika kifurushi kimeisha ahasandeni telecom4 kuniibia tovuti xmq3fl4zrt,Negative
18/09/2016,telecom1 natumia mtandao telecom1 lkn upande internet tuu siwezi kuweka vocha kwaajiri kupiga sms nipo maandalizi kuhamia mitandao mingine ambayo siwezi kuitaja so nikiona thamani yenu ntarudi,Negative
18/09/2016,telecom3 mtaji wakala unaweza kudhalisha,Positive
19/09/2016,telecom3 nataka kuja mb zilizobaki maana najiunga kifurushi internet wiki,Neutral
19/09/2016,nimuda kuamia telecom2 mtandao niliokuwepo telecom3 mnazingua huduma zenu,Negative
19/09/2016,telecom2 tozzymsela video yenu ufup inamaanisha kitu mtandaoni kinatumia data nyingi sijaona kitu ninachoweza kukipata kupitia data hamjakitaja solution sio kututengenezea clip yakumalizia data zetu nikutupa vifurushi vizur bei rafiki yote yote telecom4 n wezi mb,Negative
20/09/2016,abdulrazack6060 telecom2 tumeisha wachoka jamaa natumia mtandao telecom3 una raha mpaka,Negative
20/09/2016,jamiiforums telecom3 turudishieni vifurushi vyetu uniofa aseeeeh mbona mnatutesa sisi hali,Negative
20/09/2016,mtandao telecom1 bhana leo nimepogiwa simu namba ngeni ile kupokea nikasikia msichana analia tovuti 410d4yjr9h,Negative
21/09/2016,telecom1 telecom3tanzania huduma vifurushi navyo sawa,Neutral
21/09/2016,fatmasulley kumlipia mama ake deni songesha,Neutral
21/09/2016,fkihamu bro nifanyie mpango 20k nashida nayo kweli yanii telecom4 iyo,Neutral
22/09/2016,telecom1 rt davidogillo mtandao gani gt rt jeffmo05 kwanini wateja ule mtandoa cheap bongo wanaogopa kupiga simu mitandao mingine,Negative
22/09/2016,telecom1 biashara uwakala telecom1pesa inamnufaisha wakala namna ipi,Neutral
22/09/2016,telecom5 sio mtandao bongo,Neutral
23/09/2016,telecom3 telecom3 boresheni mawasiliano kata lilahi songea dc mkoa ruvuma kadha mtandao unakata vifurushi vinaisha pasipo kutumiwa ongezeni kasi mtandao tunapata shida kueza ku access mitandao,Neutral
23/09/2016,kakosea kutuma hela imekatwa songesha patamu i ain liable,Neutral
23/09/2016,marrydanken kwani wakala mpesa kinatafutwa oscychef uzoefu mama,Neutral
24/09/2016,telecom1 mbona siingiagi hzo droo siku najiunga telecom1pesa,Neutral
24/09/2016,hatua ku tumapesabilamipaka telecom3tz mitandao mingine nchini tembelea tovuti veebs7aamo kujua mengi tovuti 0b5db6vqm3,Neutral
24/09/2016,sio songesha leo mhhh tovuti 1twrsgdglg,Positive
25/09/2016,telecom1 unaiongereaje telecom1 bima maisha yawarumiaji mtandao telecom1,Neutral
25/09/2016,miriammkanaka mtandao telecom1 uko slow sn intranet mpaka unawezalia kabisa mtandao takataka,Negative
25/09/2016,betikake nili withdraw morning from my account but mpaka sahii haija reflect mpesa yet betika account iko deducted,Negative
26/09/2016,naomba bei vifurushi telecom5,Neutral
26/09/2016,kigogo2014 wameshaanza yaani telecom1 kifurushi mwezi ssm bora nilishajiunga jana telecom3 tovuti hrwsu8kn0d,Negative
26/09/2016,mujunierasto telecom2 manionfire yani michezo telecom4 haisomeki wanachezesha kujuana angalia wanao shinda nilitaka kuujua ukweli nikajitungua kweli kweli kete wiki vifurushi wiki mwezi lkn wapi tovuti nmdrqy7q21,Negative
27/09/2016,telecom1 level yenu wizi imefika kiwango kupitiliza niliamua kuacha kutumia huduma zenu mawasiliano sababu wizi ulikithiri mnaiba airtime bandle wateja saivi mnaiba mpaka salio kawaida nimenunua maongezi siku mbili mfululizo sipigi wala kutu,Negative
27/09/2016,ttcl sirloum kwanza tv jitahidini mfikie chanika kongowe pwani nikiwa nje mji huwa najuta kujiunga ttcl,Negative
27/09/2016,telecom3 boresheni huduma wadau masuala kasi mtandao,Negative
28/09/2016,ramasie40 telecom1 ommydimpoz officialalikiba inategemea eneo ulipo telecom1 4g ipo slowly kichizi hilo game ungetumia 1hr kudownload,Negative
28/09/2016,its mubah naiogopa songesha deni inakua mbegu,Negative
28/09/2016,swedi2014 mitwinyo wimbo telecom1pesa mtumie pesa halafu irudishe,Neutral
